objID,raMean,decMean,nDetections,ng,nr,ni,nz,ny,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,rMeanKronMag,rMeanKronMagErr,iMeanKronMag,iMeanKronMagErr,zMeanKronMag,zMeanKronMagErr,yMeanKronMag,yMeanKronMagErr
171470251186722012,25.11868321438694,52.89274400193344,57,10,13,15,12,7,19.42329978942871,0.012834999710321426,18.715999603271484,0.0062779998406767845,18.3927001953125,0.006909999996423721,18.231599807739258,0.008063999935984612,18.148399353027344,0.023141000419855118,19.554899215698242,0.01891300082206726,18.84309959411621,0.008274000138044357,18.470399856567383,0.01000600028783083,18.3341007232666,0.01636599935591221,18.3612003326416,0.046339001506567
171470251203671541,25.12035604704185,52.89235693514337,61,8,14,15,14,10,18.81920051574707,0.005638000089675188,18.15290069580078,0.009033000096678734,17.849899291992188,0.0038429999258369207,17.67449951171875,0.008053000085055828,17.579999923706055,0.01643499918282032,18.930400848388672,0.010998000390827656,18.266000747680664,0.011239999905228615,17.92340087890625,0.014619999565184116,17.787799835205078,0.009620999917387962,17.73419952392578,0.03404200077056885
171470251234671554,25.123460673034337,52.89236476099887,65,10,13,16,14,12,19.372499465942383,0.01253500021994114,18.65559959411621,0.006074000149965286,18.34429931640625,0.005787000060081482,18.186899185180664,0.009553000330924988,18.06679916381836,0.01642799936234951,19.483200073242188,0.017085999250411987,18.763700485229492,0.01724199950695038,18.427000045776367,0.01168300025165081,18.30500030517578,0.009998000226914883,18.15399932861328,0.04261700063943863
171470251353945625,25.13539271155403,52.895761375765176,70,12,15,16,14,13,17.543899536132812,0.004149999935179949,16.998199462890625,0.0037159998901188374,16.759599685668945,0.002704000100493431,16.65399932861328,0.0056329998187720776,16.555999755859375,0.0049310000613331795,17.634599685668945,0.007151999976485968,17.084400177001953,0.006167000159621239,16.833599090576172,0.004610000178217888,16.728599548339844,0.007087999954819679,16.66189956665039,0.01511400006711483
171470251426591218,25.142520517924765,52.8920911195465,41,7,11,13,8,2,21.697900772094727,0.0764089971780777,20.990699768066406,0.047593001276254654,20.608999252319336,0.031241999939084053,20.531299591064453,0.03786800056695938,20.023700714111328,0.022071000188589096,21.86050033569336,0.09551399946212769,20.65180015563965,0.08756899833679199,20.431499481201172,0.09619800001382828,20.40570068359375,0.11016800254583359,19.89150047302246,0.15189699828624725
171470251494949437,25.149436194491695,52.89897525483065,49,10,9,16,9,5,21.34749984741211,0.036524999886751175,20.566600799560547,0.023641999810934067,20.13129997253418,0.028699999675154686,19.960500717163086,0.023459000512957573,19.685100555419922,0.0820930004119873,21.478200912475586,0.07307899743318558,20.81909942626953,0.041783999651670456,20.283199310302734,0.02944299951195717,20.052000045776367,0.03332100063562393,19.789199829101562,0.241907998919487
171470251502602365,25.150222004336104,52.89305172514224,67,11,15,17,14,10,20.351600646972656,0.02297000028192997,19.637800216674805,0.016231000423431396,19.326900482177734,0.0107829999178648,19.177099227905273,0.013845999725162983,19.02910041809082,0.022671999409794807,20.427200317382812,0.05956000089645386,19.794099807739258,0.02070000022649765,19.443300247192383,0.028644999489188194,19.29199981689453,0.035659998655319214,19.20829963684082,0.060120999813079834
171470251551589551,25.155162632473672,52.899038409755235,67,14,13,13,13,14,19.27869987487793,0.009948000311851501,18.619400024414062,0.006783999968320131,18.317100524902344,0.0034050000831484795,18.17609977722168,0.013154000043869019,18.077499389648438,0.018935000523924828,19.40679931640625,0.03163300082087517,18.745500564575195,0.013509999960660934,18.425199508666992,0.015619000419974327,18.271400451660156,0.016558999195694923,18.194499969482422,0.028721999377012253
171470251564557062,25.156457042015166,52.89696251404749,68,13,15,13,13,14,20.79680061340332,0.028189999982714653,19.544700622558594,0.014359000138938427,18.954599380493164,0.005727000068873167,18.65730094909668,0.018272999674081802,18.44420051574707,0.016553999856114388,20.932899475097656,0.10559800267219543,19.683300018310547,0.021083999425172806,18.990999221801758,0.012559999711811543,18.74880027770996,0.02212500013411045,18.54170036315918,0.04722199961543083
171470251613393481,25.16134149391696,52.8939682669644,66,7,14,17,15,13,21.420900344848633,0.036458998918533325,19.866199493408203,0.0183470007032156,18.97760009765625,0.011095999740064144,18.547700881958008,0.004927999805659056,18.274200439453125,0.023197999224066734,21.672700881958008,0.12691299617290497,20.028200149536133,0.037105001509189606,19.110300064086914,0.01489999983459711,18.621999740600586,0.022784000262618065,18.389699935913086,0.03500699996948242
171140246912718633,24.691261936703658,52.623290407620296,47,5,4,12,12,14,19.457199096679688,0.0004450000124052167,18.548500061035156,0.0046190000139176846,18.180200576782227,0.004406999796628952,17.97559928894043,0.008410999551415443,17.82430076599121,0.011553999967873096,19.578800201416016,0.029698999598622322,18.675399780273438,0.010178999975323677,18.265600204467773,0.015672000125050545,18.066600799560547,0.011745999567210674,17.92009925842285,0.021609000861644745
171140247063282667,24.706301298925386,52.61828904470878,58,8,13,13,11,13,21.485700607299805,0.04642599821090698,20.334400177001953,0.03296099975705147,19.62150001525879,0.0272390004247427,19.26300048828125,0.018769999966025352,19.064699172973633,0.08517400175333023,21.47480010986328,0.11247999966144562,20.50079917907715,0.052900999784469604,19.684200286865234,0.044381000101566315,19.37030029296875,0.03275800123810768,19.08880043029785,0.31110700964927673
171140247106853549,24.710668910085047,52.61903846538368,62,10,14,12,13,13,17.095199584960938,0.0065819998271763325,16.10689926147461,0.0037120000924915075,15.640600204467773,0.006095000077039003,15.38290023803711,0.0016789999790489674,15.210800170898438,0.0026970000471919775,17.161800384521484,0.006804999895393848,16.174800872802734,0.006045000161975622,15.704400062561035,0.009448000229895115,15.442700386047363,0.002901999978348613,15.29520034790039,0.0024820000398904085
171140247152966782,24.71528116259708,52.62173444625448,65,12,15,13,12,13,19.089799880981445,0.006635999772697687,18.405399322509766,0.007600999902933836,18.101200103759766,0.00634999992325902,17.933000564575195,0.009503999724984169,17.80150032043457,0.02996099926531315,19.19659996032715,0.012608000077307224,18.493799209594727,0.014147000387310982,18.17970085144043,0.010370999574661255,18.039100646972656,0.009463000111281872,17.969100952148438,0.034602999687194824
171140247333386306,24.733303700174382,52.62133530311301,68,12,15,15,13,13,19.34079933166504,0.007271999958902597,18.533300399780273,0.006268000230193138,18.201499938964844,0.006506999954581261,18.015899658203125,0.013291999697685242,17.9158992767334,0.012796999886631966,19.47879981994629,0.01599299907684326,18.63290023803711,0.00825200043618679,18.30590057373047,0.01425199955701828,18.138700485229492,0.013589000329375267,18.02739906311035,0.034019000828266144
171140247373936255,24.737386526983983,52.62128888210205,68,12,15,16,12,13,20.757299423217773,0.018156999722123146,19.70490074157715,0.014275000430643559,19.217199325561523,0.009639999829232693,18.9822998046875,0.018163999542593956,18.765399932861328,0.01463400013744831,20.894899368286133,0.0528389997780323,19.802200317382812,0.03372899815440178,19.318300247192383,0.012028999626636505,19.108999252319336,0.016145000234246254,18.890399932861328,0.050092000514268875
171140247493424222,24.74929412568404,52.619688406120865,64,6,14,16,14,14,21.712400436401367,0.09771399945020676,20.33799934387207,0.0285279992967844,19.556800842285156,0.00914200022816658,19.1737003326416,0.019965000450611115,18.9153995513916,0.03414100036025047,21.533899307250977,0.19954699277877808,20.505599975585938,0.03355899825692177,19.68939971923828,0.021964000537991524,19.377300262451172,0.030952999368309975,19.1919002532959,0.053530000150203705
171140247510928893,24.751098491595787,52.62349955131173,65,10,15,15,12,13,19.690399169921875,0.01614299975335598,18.876399993896484,0.007911000400781631,18.500200271606445,0.006215999834239483,18.30940055847168,0.015238000079989433,18.149599075317383,0.011613000184297562,19.79640007019043,0.029106000438332558,19.01020050048828,0.013740000315010548,18.6028995513916,0.010040000081062317,18.410600662231445,0.03094400092959404,18.302200317382812,0.02134699933230877
